Year,Tournament ID,Tournament,Stage ID,Stage,Match Type,Match ID,Match Name,Team A,Team B,Team A Score,Team B Score,Winner,Loser,Match Result,Match Key
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23780,Wave Esports vs Playing Aliens,Wave Esports,Playing Aliens,2,0,Wave Esports,Playing Aliens,Wave Esports won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Wave Esports vs Playing Aliens
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23781,Asteria Gaming vs Pulsar Esport,Asteria Gaming,Pulsar Esport,2,0,Asteria Gaming,Pulsar Esport,Asteria Gaming won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Asteria Gaming vs Pulsar Esport
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23782,STAGA vs EXEN Esports,STAGA,EXEN Esports,2,0,STAGA,EXEN Esports,STAGA won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | STAGA vs EXEN Esports
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23783,CGN Esports vs ooliganz,CGN Esports,ooliganz,2,0,CGN Esports,ooliganz,CGN Esports won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | CGN Esports vs ooliganz
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23784,Lasagna Beam vs 5 baguettes,Lasagna Beam,5 baguettes,2,0,Lasagna Beam,5 baguettes,Lasagna Beam won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Lasagna Beam vs 5 baguettes
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23785,Average Joes vs UnderDogs Gaming,Average Joes,UnderDogs Gaming,2,0,Average Joes,UnderDogs Gaming,Average Joes won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Average Joes vs UnderDogs Gaming
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23786,Edelweiss Esports vs Jammers,Edelweiss Esports,Jammers,2,0,Edelweiss Esports,Jammers,Edelweiss Esports won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Edelweiss Esports vs Jammers
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23787,FlashDash vs ShifterPro,FlashDash,ShifterPro,2,1,FlashDash,ShifterPro,FlashDash won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | FlashDash vs ShifterPro
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23788,Giants Gaming vs Duck Gaming,Giants Gaming,Duck Gaming,2,1,Giants Gaming,Duck Gaming,Giants Gaming won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Giants Gaming vs Duck Gaming
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23789,notbuiltdif vs Totally Spies,notbuiltdif,Totally Spies,2,0,notbuiltdif,Totally Spies,notbuiltdif won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | notbuiltdif vs Totally Spies
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23790,bref vs WakaWaka,bref,WakaWaka,2,0,bref,WakaWaka,bref won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | bref vs WakaWaka
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23791,Baecon GG vs YAZDA,Baecon GG,YAZDA,0,2,YAZDA,Baecon GG,YAZDA won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Baecon GG vs YAZDA
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23792,Rix.GG Thunder vs Angry Titans,Rix.GG Thunder,Angry Titans,2,0,Rix.GG Thunder,Angry Titans,Rix.GG Thunder won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Rix.GG Thunder vs Angry Titans
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23793,dATHITANS vs Souldazz,dATHITANS,Souldazz,0,2,Souldazz,dATHITANS,Souldazz won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | dATHITANS vs Souldazz
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23794,AREA vs ehehxd,AREA,ehehxd,0,2,ehehxd,AREA,ehehxd won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | AREA vs ehehxd
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23795,Lucky Boys vs 404 Multigaming,Lucky Boys,404 Multigaming,2,0,Lucky Boys,404 Multigaming,Lucky Boys won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Lucky Boys vs 404 Multigaming
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23796,HEET vs eSuba,HEET,eSuba,2,0,HEET,eSuba,HEET won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | HEET vs eSuba
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23797,The Future vs Les Zinzins De Lespace,The Future,Les Zinzins De Lespace,1,2,Les Zinzins De Lespace,The Future,Les Zinzins De Lespace won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | The Future vs Les Zinzins De Lespace
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23798,M4LIK vs Native 2 Empire,M4LIK,Native 2 Empire,2,0,M4LIK,Native 2 Empire,M4LIK won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | M4LIK vs Native 2 Empire
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23799,unjobbed vs Shield Esport,unjobbed,Shield Esport,2,0,unjobbed,Shield Esport,unjobbed won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | unjobbed vs Shield Esport
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23800,BIG vs UnderDogs,BIG,UnderDogs,2,1,BIG,UnderDogs,BIG won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | BIG vs UnderDogs
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23801,Balkan Stars vs Judge Rush,Balkan Stars,Judge Rush,2,1,Balkan Stars,Judge Rush,Balkan Stars won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Balkan Stars vs Judge Rush
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23803,NoPracc vs Ovation eSports,NoPracc,Ovation eSports,0,2,Ovation eSports,NoPracc,Ovation eSports won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | NoPracc vs Ovation eSports
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23804,Alliance vs Amegakure,Alliance,Amegakure,2,0,Alliance,Amegakure,Alliance won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Alliance vs Amegakure
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23805,KPI Gaming vs Leftovers,KPI Gaming,Leftovers,0,2,Leftovers,KPI Gaming,Leftovers won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | KPI Gaming vs Leftovers
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23807,Reject$ vs BLXST,Reject$,BLXST,2,0,Reject$,BLXST,Reject$ won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Reject$ vs BLXST
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23808,19esports vs SurrealpLay,19esports,SurrealpLay,2,0,19esports,SurrealpLay,19esports won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | 19esports vs SurrealpLay
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23810,Movistar Riders vs MallunRed,Movistar Riders,MallunRed,2,1,Movistar Riders,MallunRed,Movistar Riders won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Movistar Riders vs MallunRed
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23811,Békéscsabai E-sport Egyesület vs Follow My Drone,Békéscsabai E-sport Egyesület,Follow My Drone,2,0,Békéscsabai E-sport Egyesület,Follow My Drone,Békéscsabai E-sport Egyesület won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Békéscsabai E-sport Egyesület vs Follow My Drone
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23812,Rhyno Esports vs Team Galaga,Rhyno Esports,Team Galaga,2,0,Rhyno Esports,Team Galaga,Rhyno Esports won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Rhyno Esports vs Team Galaga
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23813,Luulot pois vs Can't Be Touched,Luulot pois,Can't Be Touched,0,2,Can't Be Touched,Luulot pois,Can't Be Touched won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Luulot pois vs Can't Be Touched
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23814,iPon Esport vs FLEER,iPon Esport,FLEER,2,0,iPon Esport,FLEER,iPon Esport won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | iPon Esport vs FLEER
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23816,Finest vs John Howard,Finest,John Howard,2,0,Finest,John Howard,Finest won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Finest vs John Howard
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23817,PACT vs Last Chance,PACT,Last Chance,2,0,PACT,Last Chance,PACT won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | PACT vs Last Chance
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23819,NEBULAA vs The Nyan's,NEBULAA,The Nyan's,2,0,NEBULAA,The Nyan's,NEBULAA won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | NEBULAA vs The Nyan's
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23821,Team Queso vs NoPoaching,Team Queso,NoPoaching,1,2,NoPoaching,Team Queso,NoPoaching won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Team Queso vs NoPoaching
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23822,EXCEL vs Macko Esports,EXCEL,Macko Esports,2,0,EXCEL,Macko Esports,EXCEL won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | EXCEL vs Macko Esports
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23823,Initiative vs UCAM Esports Club,Initiative,UCAM Esports Club,0,2,UCAM Esports Club,Initiative,UCAM Esports Club won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Initiative vs UCAM Esports Club
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23824,LDN UTD vs locust,LDN UTD,locust,2,0,LDN UTD,locust,LDN UTD won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | LDN UTD vs locust
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23825,Mantis vs Humanity Esport,Mantis,Humanity Esport,2,0,Mantis,Humanity Esport,Mantis won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Mantis vs Humanity Esport
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23826,Cream Real Betis vs ECM FCG eSports,Cream Real Betis,ECM FCG eSports,2,0,Cream Real Betis,ECM FCG eSports,Cream Real Betis won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Cream Real Betis vs ECM FCG eSports
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23827,MDS Factory vs ownage,MDS Factory,ownage,0,2,ownage,MDS Factory,ownage won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | MDS Factory vs ownage
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23829,ReviveMeJett vs PointAndClick,ReviveMeJett,PointAndClick,2,1,ReviveMeJett,PointAndClick,ReviveMeJett won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | ReviveMeJett vs PointAndClick
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23830,IVY vs Rave Party,IVY,Rave Party,2,0,IVY,Rave Party,IVY won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | IVY vs Rave Party
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23831,Deviance vs Masonic,Deviance,Masonic,1,2,Masonic,Deviance,Masonic won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Deviance vs Masonic
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23832,TENSTAR vs GOODGAME,TENSTAR,GOODGAME,2,0,TENSTAR,GOODGAME,TENSTAR won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | TENSTAR vs GOODGAME
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23833,Rugrats vs SICKTHICK,Rugrats,SICKTHICK,2,0,Rugrats,SICKTHICK,Rugrats won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Rugrats vs SICKTHICK
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23834,Need4Food vs need girlfriend,Need4Food,need girlfriend,1,2,need girlfriend,Need4Food,need girlfriend won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | Need4Food vs need girlfriend
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 128,23835,miks vs Eclypse,miks,Eclypse,2,0,miks,Eclypse,miks won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 128 | miks vs Eclypse
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23836,Team Heretics vs BK ROG Esports,Team Heretics,BK ROG Esports,0,2,BK ROG Esports,Team Heretics,BK ROG Esports won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | Team Heretics vs BK ROG Esports
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23841,STAGA vs CGN Esports,STAGA,CGN Esports,1,2,CGN Esports,STAGA,CGN Esports won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | STAGA vs CGN Esports
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23847,ehehxd vs Lucky Boys,ehehxd,Lucky Boys,1,2,Lucky Boys,ehehxd,Lucky Boys won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | ehehxd vs Lucky Boys
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23849,M4LIK vs unjobbed,M4LIK,unjobbed,2,1,M4LIK,unjobbed,M4LIK won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | M4LIK vs unjobbed
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23864,SAW vs ReviveMeJett,SAW,ReviveMeJett,2,0,SAW,ReviveMeJett,SAW won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | SAW vs ReviveMeJett
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23837,Vacuumers vs WLGaming Esports,Vacuumers,WLGaming Esports,2,1,Vacuumers,WLGaming Esports,Vacuumers won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | Vacuumers vs WLGaming Esports
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23838,Megastitut vs Bonsoir,Megastitut,Bonsoir,2,0,Megastitut,Bonsoir,Megastitut won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | Megastitut vs Bonsoir
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23839,Team Sampi vs VAMOS,Team Sampi,VAMOS,2,0,Team Sampi,VAMOS,Team Sampi won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | Team Sampi vs VAMOS
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23840,Wave Esports vs Asteria Gaming,Wave Esports,Asteria Gaming,2,0,Wave Esports,Asteria Gaming,Wave Esports won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | Wave Esports vs Asteria Gaming
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23842,Lasagna Beam vs Average Joes,Lasagna Beam,Average Joes,0,2,Average Joes,Lasagna Beam,Average Joes won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | Lasagna Beam vs Average Joes
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23843,Edelweiss Esports vs FlashDash,Edelweiss Esports,FlashDash,2,1,Edelweiss Esports,FlashDash,Edelweiss Esports won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | Edelweiss Esports vs FlashDash
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23844,Giants Gaming vs notbuiltdif,Giants Gaming,notbuiltdif,2,0,Giants Gaming,notbuiltdif,Giants Gaming won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | Giants Gaming vs notbuiltdif
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23845,bref vs YAZDA,bref,YAZDA,2,1,bref,YAZDA,bref won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | bref vs YAZDA
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23846,Rix.GG Thunder vs Souldazz,Rix.GG Thunder,Souldazz,2,0,Rix.GG Thunder,Souldazz,Rix.GG Thunder won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | Rix.GG Thunder vs Souldazz
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23848,HEET vs Les Zinzins De Lespace,HEET,Les Zinzins De Lespace,2,1,HEET,Les Zinzins De Lespace,HEET won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | HEET vs Les Zinzins De Lespace
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23850,BIG vs Balkan Stars,BIG,Balkan Stars,2,0,BIG,Balkan Stars,BIG won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | BIG vs Balkan Stars
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23851,The Paw Brothers vs Ovation eSports,The Paw Brothers,Ovation eSports,0,2,Ovation eSports,The Paw Brothers,Ovation eSports won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | The Paw Brothers vs Ovation eSports
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23852,Alliance vs Leftovers,Alliance,Leftovers,2,1,Alliance,Leftovers,Alliance won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | Alliance vs Leftovers
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23853,Yendez vs Reject$,Yendez,Reject$,1,2,Reject$,Yendez,Reject$ won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | Yendez vs Reject$
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23854,19esports vs Dark Tigers,19esports,Dark Tigers,2,1,19esports,Dark Tigers,19esports won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | 19esports vs Dark Tigers
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23855,Movistar Riders vs Békéscsabai E-sport Egyesület,Movistar Riders,Békéscsabai E-sport Egyesület,2,0,Movistar Riders,Békéscsabai E-sport Egyesület,Movistar Riders won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | Movistar Riders vs Békéscsabai E-sport Egyesület
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23856,Rhyno Esports vs Can't Be Touched,Rhyno Esports,Can't Be Touched,0,2,Can't Be Touched,Rhyno Esports,Can't Be Touched won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | Rhyno Esports vs Can't Be Touched
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23857,iPon Esport vs Team Name,iPon Esport,Team Name,2,0,iPon Esport,Team Name,iPon Esport won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | iPon Esport vs Team Name
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23858,Finest vs PACT,Finest,PACT,2,1,Finest,PACT,Finest won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | Finest vs PACT
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23859,OG vs NEBULAA,OG,NEBULAA,2,0,OG,NEBULAA,OG won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | OG vs NEBULAA
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23860,G2 Esports vs NoPoaching,G2 Esports,NoPoaching,2,0,G2 Esports,NoPoaching,G2 Esports won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | G2 Esports vs NoPoaching
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23861,EXCEL vs UCAM Esports Club,EXCEL,UCAM Esports Club,1,2,UCAM Esports Club,EXCEL,UCAM Esports Club won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | EXCEL vs UCAM Esports Club
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23862,LDN UTD vs Mantis,LDN UTD,Mantis,2,0,LDN UTD,Mantis,LDN UTD won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | LDN UTD vs Mantis
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23863,Cream Real Betis vs ownage,Cream Real Betis,ownage,2,1,Cream Real Betis,ownage,Cream Real Betis won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | Cream Real Betis vs ownage
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23865,IVY vs Masonic,IVY,Masonic,2,0,IVY,Masonic,IVY won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | IVY vs Masonic
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23866,TENSTAR vs Rugrats,TENSTAR,Rugrats,2,0,TENSTAR,Rugrats,TENSTAR won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | TENSTAR vs Rugrats
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 64,23867,need girlfriend vs miks,need girlfriend,miks,2,1,need girlfriend,miks,need girlfriend won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 64 | need girlfriend vs miks
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 32,23869,Megastitut vs Team Sampi,Megastitut,Team Sampi,1,2,Team Sampi,Megastitut,Team Sampi won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 32 | Megastitut vs Team Sampi
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 32,23870,Wave Esports vs CGN Esports,Wave Esports,CGN Esports,2,0,Wave Esports,CGN Esports,Wave Esports won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 32 | Wave Esports vs CGN Esports
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 32,23873,Rix.GG Thunder vs Lucky Boys,Rix.GG Thunder,Lucky Boys,2,0,Rix.GG Thunder,Lucky Boys,Rix.GG Thunder won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 32 | Rix.GG Thunder vs Lucky Boys
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 32,23874,HEET vs M4LIK,HEET,M4LIK,1,2,M4LIK,HEET,M4LIK won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 32 | HEET vs M4LIK
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 32,23882,SAW vs IVY,SAW,IVY,0,2,IVY,SAW,IVY won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 32 | SAW vs IVY
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 32,23868,BK ROG Esports vs Vacuumers,BK ROG Esports,Vacuumers,2,1,BK ROG Esports,Vacuumers,BK ROG Esports won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 32 | BK ROG Esports vs Vacuumers
2021,541,Champions Tour Europe Stage 3: Challengers 1,1051,Open Qualifier,Round of 32,23872,Giants Gaming vs bref,Giants Gaming,bref,2,1,Giants Gaming,bref,Giants Gaming won,2021 | Champions Tour Europe Stage 3: Challengers 1 | Open Qualifier | Round of 32 | Giants Gaming vs bref
